#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           PSP FIELDS Fluxgate Magnetometer (MAG) data
#     PROJECT                         PSP
#     DISCIPLINE                      Solar Physics>Heliospheric Physics
#                                     Space Physics>Interplanetary Studies
#     SOURCE_NAME                     PSP_FLD>Parker Solar Probe FIELDS
#     DESCRIPTOR                      MAG_RTN_1min>Fluxgate Magnetometer data in RTN coordinates
#     DATA_TYPE                       L2>Level 2 Data
#     DATA_VERSION                    01
#     TEXT                            PSP FIELDS Fluxgate Magnetometer data. Time resolution varies with instrument                         
#                                      mode, ranging from 2.3-292.9 samples/sec, corresponding to 2-256 samples per                          
#                                      0.874 seconds (0.874 = 2^25 / 38.4 MHz, see reference [2]).                                           
#                                     The Magnetometer has 4 ranges - +/-1024, +/-4096, +/-16,384, +/-65,536 nT, selected                   
#                                      by the ranging algorithm, based on the ambient magnetic field. Precision is                           
#                                      +/- 15 bits, based on the 16-bit ADC.                                                                 
#                                     References:
#                                     1. Fox, N.J., Velli, M.C., Bale, S.D. et al. Space Sci Rev (2016) 204: 7. https://doi.org/10.1007/s112
#                                     2. Bale, S.D., Goetz, K., Harvey, P.R. et al. Space Sci Rev (2016) 204: 49.                           
#                                      https://doi.org/10.1007/s11214-016-0244-5                                                             
#     MODS                            Version 1
#     LOGICAL_FILE_ID                 psp_fld_l2_mag_RTN_1min_20190220_v01
#     LOGICAL_SOURCE                  psp_fld_l2_mag_RTN_1min
#     LOGICAL_SOURCE_DESCRIPTION      PSP FIELDS 1 minute cadence Fluxgate Magnetometer (MAG) data in RTN coordinates
#     PI_NAME                         Stuart D. Bale (bale@berkeley.edu)
#     PI_AFFILIATION                  UC Berkeley Space Sciences Laboratory
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     MISSION_GROUP                   Parker Solar Probe (PSP)
#     PARENTS                         spp_fld_l1_mago_hk_20190220_v00.cdf
#                                     spp_fld_l1_mago_hk_20190221_v00.cdf, spp_fld_l1_mago_survey_20190220_v00.cdf
#                                     spp_fld_l1_mago_survey_20190221_v00.cdf
#     MAG_OFFSET_CALIBRATION_FILES    psp_mago_zeros_range0_2019_v03.dat
#     DEPENDENCIES                    None
#     FILE_NAMING_CONVENTION          source_datatype_descriptor_yyyyMMdd
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ParkerSolarProbe/FIELDS/MAG/Level2/RTN/PT1M
#     GENERATED_BY                    PSP FIELDS SOC
#     RULES_OF_USE                    PSP/FIELDS Rules of the Road available at http://fields.ssl.berkeley.edu/rules/
#     GENERATION_DATE                 Tue Nov  5 21:37:36 2019
#     HTTP_LINK                       http://fields.ssl.berkeley.edu/data/
#     LINK_TEXT                       PSP/FIELDS SOC
#     LINK_TITLE                      Data Link
#     TIME_RESOLUTION                 1 minute
#     SVN_VERSION                     25679
#     DOI                             https://doi.org/10.48322/c0zj-xf76
#     CDAWEB_PARENTS                  psp_fld_l2_mag_rtn_1min_00000000_v01
#                                     psp_fld_l2_mag_rtn_1min_20240416_v02, psp_fld_l2_mag_rtn_1min_20240417_v02
#                                     psp_fld_l2_mag_rtn_1min_20240418_v02, psp_fld_l2_mag_rtn_1min_20240419_v02
#                                     psp_fld_l2_mag_rtn_1min_20240420_v02
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time in TT2000 for 1 minute cadence MAG waveform data
#  2. Magnetic field in RTN coordinates (1 minute cadence)
#
EPOCH                                                       B_R                             B_T                             B_N
18-04-2024 07:07:30.000.000.000                         4.52560                        -10.8021                        -2.84762
18-04-2024 07:08:30.000.000.000                         5.06100                        -10.6618                        -2.67756
18-04-2024 07:09:30.000.000.000                         4.39943                        -10.7504                        -3.10081
18-04-2024 07:10:30.000.000.000                         3.59265                        -10.8887                        -3.23224
18-04-2024 07:11:30.000.000.000                         3.57529                        -11.3126                        -2.04394
18-04-2024 07:12:30.000.000.000                         3.47665                        -11.0487                        -3.03262
18-04-2024 07:13:30.000.000.000                         2.08326                        -11.5517                        -2.43091
18-04-2024 07:14:30.000.000.000                             NaN                             NaN                             NaN
18-04-2024 07:15:30.000.000.000                             NaN                             NaN                             NaN
19-04-2024 02:50:30.000.000.000                             NaN                             NaN                             NaN
19-04-2024 02:51:30.000.000.000                             NaN                             NaN                             NaN
19-04-2024 02:52:30.000.000.000                         7.19186                        -6.43520                        -4.80049
19-04-2024 02:53:30.000.000.000                         8.69264                        -6.84846                        -2.28091
19-04-2024 02:54:30.000.000.000                         8.98607                        -6.15931                        -4.03876
19-04-2024 02:55:30.000.000.000                         9.77239                        -5.66437                        -2.58175
19-04-2024 02:56:30.000.000.000                         9.22517                        -5.64492                        -4.46929
19-04-2024 02:57:30.000.000.000                         9.40140                        -6.23435                        -3.24522
19-04-2024 02:58:30.000.000.000                         9.51223                        -6.04496                        -3.19380
19-04-2024 02:59:30.000.000.000                         9.23106                        -6.71981                        -2.56425
19-04-2024 03:00:30.000.000.000                         9.52752                        -6.24296                        -2.69120
19-04-2024 03:01:30.000.000.000                         8.77283                        -7.05830                        -2.43855
19-04-2024 03:02:30.000.000.000                         8.81061                        -4.25878                        -6.42512
19-04-2024 03:03:30.000.000.000                         8.87160                        -4.76263                        -6.08294
19-04-2024 03:04:30.000.000.000                         8.53702                        -5.45685                        -6.06878
19-04-2024 03:05:30.000.000.000                         8.56820                        -5.40764                        -5.99859
19-04-2024 03:06:30.000.000.000                         8.33808                        -5.34094                        -6.38803
19-04-2024 03:07:30.000.000.000                         8.64287                        -4.23539                         2.29242
19-04-2024 03:08:30.000.000.000                         8.83184                        -3.63916                         7.62738
19-04-2024 03:09:30.000.000.000                         8.73151                        -4.11343                         7.56107
19-04-2024 03:10:30.000.000.000                         8.80583                        -4.03008                         7.48359
19-04-2024 03:11:30.000.000.000                         9.10464                        -4.15778                         6.90757
19-04-2024 03:12:30.000.000.000                         9.86872                        -3.65041                         6.26643
19-04-2024 03:13:30.000.000.000                         9.56737                        -5.27879                         5.72001
19-04-2024 03:14:30.000.000.000                         9.03050                        -4.53317                         6.91945
19-04-2024 03:15:30.000.000.000                         9.70154                        -5.09334                         5.32119
19-04-2024 03:16:30.000.000.000                         10.0882                        -5.72920                         3.73938
19-04-2024 03:17:30.000.000.000                         10.2226                        -6.04746                         3.20509
19-04-2024 03:18:30.000.000.000                         9.68522                        -7.03931                         2.68978
19-04-2024 03:19:30.000.000.000                         9.84774                        -6.10424                         3.70145
19-04-2024 03:20:30.000.000.000                         9.91319                        -5.94076                         3.94658
19-04-2024 03:21:30.000.000.000                         9.93065                        -5.19900                         4.99008
19-04-2024 03:22:30.000.000.000                         9.78506                        -5.08130                         5.18047
19-04-2024 03:23:30.000.000.000                         9.62427                        -4.83226                         5.52661
19-04-2024 03:24:30.000.000.000                         9.53883                        -5.28156                         5.46721
19-04-2024 03:25:30.000.000.000                         10.2016                        -3.29551                         5.61325
19-04-2024 03:26:30.000.000.000                         10.3984                        -4.40020                         4.30248
19-04-2024 03:27:30.000.000.000                         9.69623                        -7.18857                         3.03646
19-04-2024 03:28:30.000.000.000                         10.0301                        -6.47972                         3.03101
19-04-2024 03:29:30.000.000.000                         9.15283                        -7.58747                         2.44121
19-04-2024 03:30:30.000.000.000                         9.26523                        -7.37945                         2.88383
19-04-2024 03:31:30.000.000.000                         9.70790                        -7.30637                         1.95384
19-04-2024 03:32:30.000.000.000                         9.60900                        -7.13244                         2.43786
19-04-2024 03:33:30.000.000.000                         9.48268                        -7.28206                         2.46152
19-04-2024 03:34:30.000.000.000                         8.77555                        -6.97606                         3.61705
19-04-2024 03:35:30.000.000.000                         8.85097                        -7.81367                         2.24152
19-04-2024 03:36:30.000.000.000                         10.8023                        -4.02269                         3.19534
19-04-2024 03:37:30.000.000.000                         11.2862                        -2.76723                         3.16826
19-04-2024 03:38:30.000.000.000                         11.7116                        -2.50271                         1.94826
19-04-2024 03:39:30.000.000.000                         10.7272                        -4.26411                         3.32203
19-04-2024 03:40:30.000.000.000                         10.9026                        -4.59971                         2.55788
19-04-2024 03:41:30.000.000.000                         10.7228                        -4.78727                         2.77395
19-04-2024 03:42:30.000.000.000                         10.8157                        -3.99966                         3.23195
19-04-2024 03:43:30.000.000.000                         11.1648                        -3.86372                         2.08740
19-04-2024 03:44:30.000.000.000                         11.2196                        -1.56038                         4.68362
19-04-2024 03:45:30.000.000.000                         10.6749                        -3.68049                         5.03268
19-04-2024 03:46:30.000.000.000                         10.7676                        -3.40368                         5.78993
19-04-2024 03:47:30.000.000.000                         10.5368                        -3.94601                         5.67490
19-04-2024 03:48:30.000.000.000                         10.3801                        -3.77868                         5.54172
19-04-2024 03:49:30.000.000.000                         10.7510                        -3.89562                         5.40214
19-04-2024 03:50:30.000.000.000                         10.8836                        -3.83785                         6.14945
19-04-2024 03:51:30.000.000.000                         11.2130                        -3.06807                         6.10504
19-04-2024 03:52:30.000.000.000                         11.3809                        -4.29519                         5.62168
19-04-2024 03:53:30.000.000.000                         11.2835                        -4.55980                         5.54337
19-04-2024 03:54:30.000.000.000                         10.8545                        -4.72460                         6.13427
19-04-2024 03:55:30.000.000.000                         10.9445                        -4.77176                         5.87189
19-04-2024 03:56:30.000.000.000                         10.8546                        -4.96184                         6.03853
19-04-2024 03:57:30.000.000.000                         10.6438                        -5.35384                         6.08184
19-04-2024 03:58:30.000.000.000                         10.3891                        -5.88708                         6.15760
19-04-2024 03:59:30.000.000.000                         10.0575                        -6.64808                         6.36230
19-04-2024 04:00:30.000.000.000                         9.80425                        -6.73511                         6.60422
19-04-2024 04:01:30.000.000.000                         9.72645                        -6.76889                         6.68717
19-04-2024 04:02:30.000.000.000                         10.6044                        -5.60812                         6.17127
19-04-2024 04:03:30.000.000.000                         10.6580                        -5.79744                         6.23085
19-04-2024 04:04:30.000.000.000                         10.6388                        -5.61538                         6.17434
19-04-2024 04:05:30.000.000.000                         10.6269                        -5.43905                         6.24654
19-04-2024 04:06:30.000.000.000                         10.0920                        -6.00227                         6.51308
19-04-2024 04:07:30.000.000.000                         9.78248                        -6.54527                         6.14522
19-04-2024 04:08:30.000.000.000                         11.1444                        -2.53296                         5.97243
19-04-2024 04:09:30.000.000.000                         11.1718                        -3.20618                         6.32801
19-04-2024 04:10:30.000.000.000                         11.9661                        -2.33368                         4.31551
19-04-2024 04:11:30.000.000.000                         11.0917                        -5.01925                         4.59451
19-04-2024 04:12:30.000.000.000                         9.63384                        -7.98570                         4.41887
19-04-2024 04:13:30.000.000.000                         9.70797                        -7.54861                         4.78907
19-04-2024 04:14:30.000.000.000                         8.45230                        -8.03458                         5.03255
19-04-2024 04:15:30.000.000.000                         3.36540                        -12.3104                         4.35788
19-04-2024 04:16:30.000.000.000                         4.13335                        -11.8065                         5.01162
19-04-2024 04:17:30.000.000.000                         4.55900                        -10.9663                         5.96046
19-04-2024 04:18:30.000.000.000                         5.80987                        -10.8054                         5.25550
19-04-2024 04:19:30.000.000.000                         6.77849                        -9.97038                         5.55722
19-04-2024 04:20:30.000.000.000                         7.87573                        -8.94254                         5.58808
19-04-2024 04:21:30.000.000.000                         8.07923                        -8.73946                         5.51217
19-04-2024 04:22:30.000.000.000                         9.85095                        -6.65555                         5.59163
19-04-2024 04:23:30.000.000.000                         10.0822                        -6.61252                         5.21952
19-04-2024 04:24:30.000.000.000                         10.1416                        -6.59569                         5.08590
19-04-2024 04:25:30.000.000.000                         9.84774                        -7.06453                         5.24376
19-04-2024 04:26:30.000.000.000                         9.69966                        -7.05873                         6.06778
19-04-2024 04:27:30.000.000.000                         9.94400                        -7.14677                         5.49152
19-04-2024 04:28:30.000.000.000                         9.73438                        -7.45130                         5.28123
19-04-2024 04:29:30.000.000.000                         9.68265                        -7.76472                         5.05782
19-04-2024 04:30:30.000.000.000                         9.39041                        -7.88177                         4.64478
19-04-2024 04:31:30.000.000.000                         9.53559                        -7.69413                         4.87041
19-04-2024 04:32:30.000.000.000                         9.81037                        -6.84356                         5.73261
19-04-2024 04:33:30.000.000.000                         9.90509                        -6.84319                         5.53633
19-04-2024 04:34:30.000.000.000                         9.94890                        -6.87076                         5.37216
19-04-2024 04:35:30.000.000.000                         9.78046                        -6.97818                         5.57930
19-04-2024 04:36:30.000.000.000                         10.0180                        -6.53161                         5.92792
19-04-2024 04:37:30.000.000.000                         10.0517                        -6.82836                         5.48000
19-04-2024 04:38:30.000.000.000                         10.1226                        -7.04123                         5.17836
19-04-2024 04:39:30.000.000.000                         9.72616                        -6.81646                         4.70389
19-04-2024 04:40:30.000.000.000                         10.0463                        -6.01393                         5.67873
19-04-2024 04:41:30.000.000.000                         9.93655                        -7.04696                         3.82254
19-04-2024 04:42:30.000.000.000                             NaN                             NaN                             NaN
19-04-2024 19:20:30.000.000.000                             NaN                             NaN                             NaN
19-04-2024 19:21:30.000.000.000                             NaN                             NaN                             NaN
19-04-2024 19:22:30.000.000.000                         5.96577                        -1.62095                         4.46077
19-04-2024 19:23:30.000.000.000                         6.66854                        -2.55731                         4.26372
19-04-2024 19:24:30.000.000.000                         7.27605                        -2.76618                         4.38752
19-04-2024 19:25:30.000.000.000                         7.02600                        -2.69870                         4.19464
19-04-2024 19:26:30.000.000.000                         6.76566                        -2.60653                         3.87934
19-04-2024 19:27:30.000.000.000                         6.56639                        -2.22660                         3.83159
19-04-2024 19:28:30.000.000.000                         6.35206                        -1.91325                         3.91716
19-04-2024 19:29:30.000.000.000                         6.30973                        -2.31535                         3.65448
19-04-2024 19:30:30.000.000.000                         6.48634                        -2.32853                         3.73348
19-04-2024 19:31:30.000.000.000                         6.36151                        -2.20667                         3.76516
19-04-2024 19:32:30.000.000.000                         6.38810                        -2.08835                         3.51824
19-04-2024 19:33:30.000.000.000                         6.50883                        -1.86936                         3.82138
19-04-2024 19:34:30.000.000.000                         6.19075                        -1.70507                         3.70900
19-04-2024 19:35:30.000.000.000                         6.25008                        -1.96164                         3.83276
19-04-2024 19:36:30.000.000.000                         6.09628                        -1.80450                         3.77531
19-04-2024 19:37:30.000.000.000                         5.97314                        -1.81717                         4.11530
19-04-2024 19:38:30.000.000.000                         6.17961                        -2.32145                         4.02454
19-04-2024 19:39:30.000.000.000                         6.35095                        -2.46341                         3.79445
19-04-2024 19:40:30.000.000.000                         6.32931                        -2.30941                         3.92412
19-04-2024 19:41:30.000.000.000                         6.43866                        -2.41709                         3.97260
19-04-2024 19:42:30.000.000.000                         6.43899                        -2.54830                         3.84571
19-04-2024 19:43:30.000.000.000                         6.69161                        -2.46598                         3.99594
19-04-2024 19:44:30.000.000.000                         6.72139                        -2.59506                         3.81881
19-04-2024 19:45:30.000.000.000                         6.67271                        -2.46110                         4.20164
19-04-2024 19:46:30.000.000.000                         6.63755                        -2.45018                         4.22657
19-04-2024 19:47:30.000.000.000                         6.56854                        -2.28474                         4.30242
19-04-2024 19:48:30.000.000.000                         6.75770                        -2.47231                         3.77243
19-04-2024 19:49:30.000.000.000                         6.61085                        -2.28704                         4.23727
19-04-2024 19:50:30.000.000.000                         6.58437                        -2.22731                         4.38831
19-04-2024 19:51:30.000.000.000                         6.62782                        -2.20502                         4.56034
19-04-2024 19:52:30.000.000.000                         6.46168                        -2.21074                         4.49357
19-04-2024 19:53:30.000.000.000                         6.21103                        -2.18696                         4.34627
19-04-2024 19:54:30.000.000.000                         6.33713                        -2.12709                         4.24822
19-04-2024 19:55:30.000.000.000                         6.29193                        -2.02131                         4.13916
19-04-2024 19:56:30.000.000.000                         6.38555                        -1.98004                         4.08462
19-04-2024 19:57:30.000.000.000                         6.34191                        -2.00036                         4.13897
19-04-2024 19:58:30.000.000.000                         6.36513                        -1.99553                         4.30990
19-04-2024 19:59:30.000.000.000                         6.33396                        -1.99472                         4.27491
19-04-2024 20:00:30.000.000.000                         6.43832                        -2.09015                         4.41372
19-04-2024 20:01:30.000.000.000                         6.77274                        -2.36418                         3.65668
19-04-2024 20:02:30.000.000.000                         7.11323                        -2.69041                         2.40985
19-04-2024 20:03:30.000.000.000                         7.25345                        -2.55501                         2.33980
19-04-2024 20:04:30.000.000.000                         6.70206                        -2.41668                         1.84607
19-04-2024 20:05:30.000.000.000                         6.42431                        -2.35820                         1.16362
19-04-2024 20:06:30.000.000.000                         6.20851                        -2.39060                         1.01820
19-04-2024 20:07:30.000.000.000                         6.44861                        -2.40315                         1.23331
19-04-2024 20:08:30.000.000.000                         6.10749                        -2.46357                         1.42312
19-04-2024 20:09:30.000.000.000                         6.12619                        -2.54348                         1.50263
19-04-2024 20:10:30.000.000.000                         6.23169                        -2.43094                         1.77908
19-04-2024 20:11:30.000.000.000                         6.65510                        -2.43080                         1.74151
19-04-2024 20:12:30.000.000.000                         6.67059                        -2.42753                         1.64964
19-04-2024 20:13:30.000.000.000                         6.83502                        -2.44742                         1.61349
19-04-2024 20:14:30.000.000.000                         6.78368                        -2.72291                         1.65014
19-04-2024 20:15:30.000.000.000                         6.93518                        -2.44033                         1.65426
19-04-2024 20:16:30.000.000.000                         6.70980                        -2.18438                         1.64133
19-04-2024 20:17:30.000.000.000                         6.57436                        -2.30920                         1.71848
19-04-2024 20:18:30.000.000.000                         6.46310                        -2.27602                         1.68566
19-04-2024 20:19:30.000.000.000                         6.36762                        -2.30150                         1.74130
19-04-2024 20:20:30.000.000.000                         6.45868                        -1.78961                         1.65054
19-04-2024 20:21:30.000.000.000                         6.30066                        -1.56911                         1.58985
19-04-2024 20:22:30.000.000.000                         6.29653                        -1.62031                         1.51590
19-04-2024 20:23:30.000.000.000                         6.13170                        -1.88544                         1.81423
19-04-2024 20:24:30.000.000.000                         6.14933                        -1.86145                         1.81495
19-04-2024 20:25:30.000.000.000                         6.22525                        -1.97016                         1.84860
19-04-2024 20:26:30.000.000.000                         6.37227                        -2.09941                         1.79140
19-04-2024 20:27:30.000.000.000                         6.54599                        -2.17079                         1.49023
19-04-2024 20:28:30.000.000.000                         6.47453                        -2.02977                         1.55760
19-04-2024 20:29:30.000.000.000                         6.29828                        -2.02347                         1.85449
19-04-2024 20:30:30.000.000.000                         6.30919                        -2.03910                         1.87599
19-04-2024 20:31:30.000.000.000                         6.18765                        -2.08183                         1.79492
19-04-2024 20:32:30.000.000.000                         6.16335                        -2.19551                         1.70744
19-04-2024 20:33:30.000.000.000                         6.13277                        -2.09256                         1.89584
19-04-2024 20:34:30.000.000.000                         6.23576                        -1.91626                         2.65249
19-04-2024 20:35:30.000.000.000                         6.84700                        -1.95893                         3.33170
19-04-2024 20:36:30.000.000.000                         7.05048                        -2.62289                         1.91580
19-04-2024 20:37:30.000.000.000                         7.27053                        -2.83146                         1.92510
19-04-2024 20:38:30.000.000.000                         7.28074                        -2.99073                         2.16050
19-04-2024 20:39:30.000.000.000                         7.15931                        -3.33214                         1.45876
19-04-2024 20:40:30.000.000.000                         7.54836                        -3.15957                         1.58073
19-04-2024 20:41:30.000.000.000                         7.44175                        -2.62743                         2.75509
19-04-2024 20:42:30.000.000.000                         7.28745                        -2.14754                         3.22636
19-04-2024 20:43:30.000.000.000                         7.23677                        -2.03372                         3.62794
19-04-2024 20:44:30.000.000.000                         7.25831                        -1.86171                         3.81062
19-04-2024 20:45:30.000.000.000                         7.24217                        -2.19406                         3.68725
19-04-2024 20:46:30.000.000.000                         7.24681                        -2.08487                         3.75747
19-04-2024 20:47:30.000.000.000                         7.23457                        -2.15440                         3.58252
19-04-2024 20:48:30.000.000.000                         7.10318                        -2.50430                         3.35797
19-04-2024 20:49:30.000.000.000                         7.08000                        -2.01615                         3.74274
19-04-2024 20:50:30.000.000.000                         7.09171                        -2.18703                         3.59094
19-04-2024 20:51:30.000.000.000                         7.06553                        -2.33915                         3.53961
19-04-2024 20:52:30.000.000.000                         6.97417                        -2.86091                         3.53909
19-04-2024 20:53:30.000.000.000                         7.03026                        -2.89627                         3.59489
19-04-2024 20:54:30.000.000.000                         6.89932                        -3.07776                         3.88010
19-04-2024 20:55:30.000.000.000                         7.05478                        -2.62919                         3.76694
19-04-2024 20:56:30.000.000.000                         7.01465                        -2.51928                         3.69943
19-04-2024 20:57:30.000.000.000                         6.85810                        -2.45056                         2.79936
19-04-2024 20:58:30.000.000.000                         7.71463                        -3.33187                        -1.13065
19-04-2024 20:59:30.000.000.000                         7.97130                        -3.17374                       -0.119822
19-04-2024 21:00:30.000.000.000                         8.23793                        -2.65304                        0.586945
19-04-2024 21:01:30.000.000.000                         7.80520                        -2.95885                         1.72292
19-04-2024 21:02:30.000.000.000                         7.98759                        -2.62273                         1.16808
19-04-2024 21:03:30.000.000.000                         7.72269                        -2.47856                         2.26914
19-04-2024 21:04:30.000.000.000                         5.84408                        -3.50080                         4.58073
19-04-2024 21:05:30.000.000.000                         5.40082                        -3.20104                         5.02422
19-04-2024 21:06:30.000.000.000                         6.57035                        -3.23615                         3.56654
19-04-2024 21:07:30.000.000.000                         5.99499                        -2.70379                         3.87875
19-04-2024 21:08:30.000.000.000                         5.10052                        -2.49926                         4.60231
19-04-2024 21:09:30.000.000.000                         5.86744                        -3.32030                         3.31804
19-04-2024 21:10:30.000.000.000                         4.88951                        -1.67787                         2.36230
19-04-2024 21:11:30.000.000.000                         3.60155                       -0.941521                         2.45147
19-04-2024 21:12:30.000.000.000                         3.35463                        -1.12841                         2.83719
19-04-2024 21:13:30.000.000.000                         2.00015                       -0.751498                         2.37005
19-04-2024 21:14:30.000.000.000                         1.90061                       -0.909455                         2.67399
19-04-2024 21:15:30.000.000.000                         1.40918                       -0.736053                         2.43688
19-04-2024 21:16:30.000.000.000                         2.66742                       -0.498309                         1.51296
19-04-2024 21:17:30.000.000.000                         3.01883                       -0.911813                        0.724267
19-04-2024 21:18:30.000.000.000                         3.02694                       -0.677870                        0.479576
19-04-2024 21:19:30.000.000.000                         3.66208                        -1.20671                       -0.110725
19-04-2024 21:20:30.000.000.000                         4.05612                        -1.64070                        -1.08755
19-04-2024 21:21:30.000.000.000                         1.65453                        -1.77850                        -2.96706
19-04-2024 21:22:30.000.000.000                       -0.621021                       -0.929786                        -3.48798
19-04-2024 21:23:30.000.000.000                        -1.08080                       -0.655353                        -3.91709
19-04-2024 21:24:30.000.000.000                       -0.245971                        -1.51405                        -4.43212
19-04-2024 21:25:30.000.000.000                        0.539555                        -1.17901                        -4.95154
19-04-2024 21:26:30.000.000.000                       0.0236060                        -1.02605                        -4.82028
19-04-2024 21:27:30.000.000.000                       -0.820026                       -0.868629                        -5.15023
19-04-2024 21:28:30.000.000.000                        -1.30245                       -0.731416                        -5.37162
19-04-2024 21:29:30.000.000.000                       -0.812462                       -0.666481                        -5.41023
19-04-2024 21:30:30.000.000.000                       -0.657372                       -0.557438                        -5.47714
19-04-2024 21:31:30.000.000.000                       -0.707757                       0.0746196                        -5.47120
19-04-2024 21:32:30.000.000.000                       -0.849017                        -1.10465                        -5.31148
19-04-2024 21:33:30.000.000.000                        0.592939                       -0.899188                        -5.51784
19-04-2024 21:34:30.000.000.000                        0.310346                        -2.20357                        -4.98230
19-04-2024 21:35:30.000.000.000                        0.828046                        -2.62064                        -4.54882
19-04-2024 21:36:30.000.000.000                       -0.151429                        -1.71052                        -5.11944
19-04-2024 21:37:30.000.000.000                        0.237685                        -1.19082                        -5.36356
19-04-2024 21:38:30.000.000.000                      -0.0580174                       -0.868210                        -5.62475
19-04-2024 21:39:30.000.000.000                        -1.41392                       -0.405988                        -5.54537
19-04-2024 21:40:30.000.000.000                        -1.69864                       -0.256650                        -5.43995
19-04-2024 21:41:30.000.000.000                        -2.36821                       -0.425912                        -5.19411
19-04-2024 21:42:30.000.000.000                        -3.48364                      -0.0983989                        -4.74954
19-04-2024 21:43:30.000.000.000                        -2.83549                       -0.591555                        -4.94254
19-04-2024 21:44:30.000.000.000                       -0.466272                      -0.0153094                        -5.97472
19-04-2024 21:45:30.000.000.000                        0.599904                        0.279318                        -6.50174
19-04-2024 21:46:30.000.000.000                         1.69120                        0.430566                        -6.38636
19-04-2024 21:47:30.000.000.000                         1.90585                       0.0274214                        -6.30671
19-04-2024 21:48:30.000.000.000                         1.60321                        0.108091                        -6.25981
19-04-2024 21:49:30.000.000.000                        0.468386                       0.0278125                        -5.97792
19-04-2024 21:50:30.000.000.000                        -2.61147                       -0.306601                        -5.26774
19-04-2024 21:51:30.000.000.000                        -4.25078                       -0.505145                        -3.97024
19-04-2024 21:52:30.000.000.000                        -4.47549                       -0.145607                        -3.94235
19-04-2024 21:53:30.000.000.000                        -3.35143                       -0.276214                        -4.72633
19-04-2024 21:54:30.000.000.000                        -3.28782                        0.198904                        -4.81892
19-04-2024 21:55:30.000.000.000                        -3.62896                        0.675920                        -4.35180
19-04-2024 21:56:30.000.000.000                       -0.146804                       0.0329600                        -6.75677
19-04-2024 21:57:30.000.000.000                       -0.676927                        0.362543                        -6.49738
19-04-2024 21:58:30.000.000.000                        -2.31374                        0.777321                        -5.94984
19-04-2024 21:59:30.000.000.000                        -1.90317                        0.476489                        -6.70375
19-04-2024 22:00:30.000.000.000                        -1.77033                        0.922372                        -6.96811
19-04-2024 22:01:30.000.000.000                        -2.67539                        0.962235                        -6.05059
19-04-2024 22:02:30.000.000.000                        -2.19694                        0.795704                        -6.22961
19-04-2024 22:03:30.000.000.000                        -1.62436                        0.459949                        -5.97446
19-04-2024 22:04:30.000.000.000                        -1.49666                        0.957696                        -6.02530
19-04-2024 22:05:30.000.000.000                       -0.107903                         1.31478                        -5.77695
19-04-2024 22:06:30.000.000.000                        0.107042                        0.798046                        -5.69611
19-04-2024 22:07:30.000.000.000                       -0.956614                         1.00178                        -5.59867
19-04-2024 22:08:30.000.000.000                        -1.41241                         1.13578                        -5.20363
19-04-2024 22:09:30.000.000.000                        -2.63571                        0.658384                        -4.67095
19-04-2024 22:10:30.000.000.000                        -2.51058                       0.0674505                        -4.34338
19-04-2024 22:11:30.000.000.000                        -3.43283                     -0.00724433                        -2.00085
19-04-2024 22:12:30.000.000.000                        -3.64438                       0.0381958                        -1.31046
19-04-2024 22:13:30.000.000.000                        -3.38713                       0.0958974                        -1.78393
19-04-2024 22:14:30.000.000.000                        -3.80622                       -0.750548                        -1.11633
19-04-2024 22:15:30.000.000.000                        -3.94713                        -1.47536                       -0.731505
19-04-2024 22:16:30.000.000.000                        -4.09980                        -1.65849                        -1.35333
19-04-2024 22:17:30.000.000.000                        -4.26192                       -0.116186                        -2.74001
19-04-2024 22:18:30.000.000.000                        -4.06884                       -0.604792                        -3.35252
19-04-2024 22:19:30.000.000.000                        -3.81876                       -0.618507                        -3.35864
19-04-2024 22:20:30.000.000.000                        -3.22743                       -0.785123                        -3.98030
19-04-2024 22:21:30.000.000.000                        -1.46890                        0.951769                        -4.31843
19-04-2024 22:22:30.000.000.000                        -3.87956                        -1.13917                        -4.17484
19-04-2024 22:23:30.000.000.000                        -2.60972                       -0.274488                        -5.08892
19-04-2024 22:24:30.000.000.000                        -1.44088                        0.675476                        -5.01865
19-04-2024 22:25:30.000.000.000                        -1.68083                        0.111292                        -4.74245
19-04-2024 22:26:30.000.000.000                       -0.881723                        0.310326                        -4.81011
19-04-2024 22:27:30.000.000.000                         2.19729                         1.18550                        -3.83485
19-04-2024 22:28:30.000.000.000                         3.13208                         1.55991                        -3.61965
19-04-2024 22:29:30.000.000.000                         4.73732                         1.84861                        -1.42313
19-04-2024 22:30:30.000.000.000                         4.88006                         1.82271                        -1.42659
19-04-2024 22:31:30.000.000.000                         4.86314                         1.79953                       -0.889611
19-04-2024 22:32:30.000.000.000                         5.11796                         1.96524                      -0.0742127
19-04-2024 22:33:30.000.000.000                         5.71796                         1.69884                        0.221657
19-04-2024 22:34:30.000.000.000                         6.00159                         1.68184                        0.555761
19-04-2024 22:35:30.000.000.000                         6.38398                         1.58481                        0.186115
